date,Day,Month,Year,Column1,HomeTeam,AwayTeam,FTHG,FTAG,FTR,Referee,HS,AS,HST,HST %,AST,AST %,HC,AC,HF,AF,HY,AY,HR,AR,ScoreH,ScoreA,Count
20/04/2013,20,4,2013,0.303763441,Swansea,Southampton,0,0,D,M Halsey,14,9,7,0.5,5,0.555555556,7,2,11,13,0,0,0,0,0,3,4892
20/04/2013,20,4,2013,0.303763441,West Brom,Newcastle,1,1,D,M Jones,8,10,4,0.5,6,0.6,15,2,9,10,0,2,0,0,0,3,4893
20/04/2013,20,4,2013,0.303763441,West Ham,Wigan,2,0,H,N Swarbrick,17,18,11,0.647058824,10,0.555555556,3,6,12,11,3,1,0,0,3,0,4894
21/04/2013,21,4,2013,0.306451613,Liverpool,Chelsea,2,2,D,K Friend,23,9,12,0.52173913,6,0.666666667,8,5,8,11,5,2,0,0,0,3,4895
21/04/2013,21,4,2013,0.306451613,Tottenham,Man City,3,1,H,L Mason,11,11,8,0.727272727,7,0.636363636,4,5,11,10,3,3,0,0,3,0,4896
22/04/2013,22,4,2013,0.309139785,Man United,Aston Villa,3,0,H,A Taylor,10,8,5,0.5,5,0.625,5,3,10,6,1,0,0,0,3,0,4897
27/04/2013,27,4,2013,0.322580645,Everton,Fulham,1,0,H,J Moss,17,6,10,0.588235294,2,0.333333333,7,2,12,16,1,3,0,0,3,0,4898
27/04/2013,27,4,2013,0.322580645,Man City,West Ham,2,1,H,H Webb,16,9,10,0.625,6,0.666666667,9,4,9,7,1,3,0,0,3,0,4899
27/04/2013,27,4,2013,0.322580645,Newcastle,Liverpool,0,6,A,A Marriner,5,11,1,0.2,10,0.909090909,5,7,14,7,3,2,1,0,1,1,4900
27/04/2013,27,4,2013,0.322580645,Southampton,West Brom,0,3,A,R Madley,16,11,4,0.25,9,0.818181818,7,6,9,11,2,2,2,1,1,1,4901
27/04/2013,27,4,2013,0.322580645,Stoke,Norwich,1,0,H,A Taylor,12,5,4,0.333333333,0,0,5,3,10,8,4,2,0,0,3,0,4902
27/04/2013,27,4,2013,0.322580645,Wigan,Tottenham,2,2,D,M Atkinson,6,14,4,0.666666667,7,0.5,3,3,12,10,3,1,0,0,0,3,4903
28/04/2013,28,4,2013,0.325268817,Arsenal,Man United,1,1,D,P Dowd,19,10,13,0.684210526,5,0.5,7,2,12,10,3,5,0,0,0,3,4904
28/04/2013,28,4,2013,0.325268817,Chelsea,Swansea,2,0,H,M Clattenburg,21,11,14,0.666666667,8,0.727272727,6,3,9,10,1,3,0,0,3,0,4905
28/04/2013,28,4,2013,0.325268817,Reading,QPR,0,0,D,K Friend,13,15,7,0.538461538,5,0.333333333,9,7,12,14,0,2,0,0,0,3,4906
29/04/2013,29,4,2013,0.327956989,Aston Villa,Sunderland,6,1,H,L Probert,18,7,15,0.833333333,4,0.571428571,4,4,10,15,0,3,0,1,3,0,4907
04/05/2013,4,5,2013,0.344086022,Fulham,Reading,2,4,A,N Swarbrick,18,20,13,0.722222222,13,0.65,3,3,14,7,2,1,0,0,1,1,4908
04/05/2013,4,5,2013,0.344086022,Norwich,Aston Villa,1,2,A,K Friend,9,12,4,0.444444444,6,0.5,6,5,15,13,2,3,0,0,1,1,4909
04/05/2013,4,5,2013,0.344086022,QPR,Arsenal,0,1,A,J Moss,14,13,6,0.428571429,11,0.846153846,3,7,8,6,2,1,0,0,1,1,4910
04/05/2013,4,5,2013,0.344086022,Swansea,Man City,0,0,D,M Jones,7,12,1,0.142857143,8,0.666666667,4,4,9,10,0,0,0,0,0,3,4911
04/05/2013,4,5,2013,0.344086022,Tottenham,Southampton,1,0,H,M Clattenburg,7,10,4,0.571428571,6,0.6,5,5,8,9,1,1,0,0,3,0,4912
04/05/2013,4,5,2013,0.344086022,West Brom,Wigan,2,3,A,L Probert,17,13,11,0.647058824,8,0.615384615,7,5,9,7,4,3,0,0,1,1,4913
04/05/2013,4,5,2013,0.344086022,West Ham,Newcastle,0,0,D,P Dowd,9,11,3,0.333333333,6,0.545454545,7,3,12,12,1,1,0,0,0,3,4914
05/05/2013,5,5,2013,0.346774194,Liverpool,Everton,0,0,D,M Oliver,16,11,8,0.5,4,0.363636364,3,5,10,10,1,2,0,0,0,3,4915
05/05/2013,5,5,2013,0.346774194,Man United,Chelsea,0,1,A,H Webb,10,15,4,0.4,6,0.4,2,7,14,9,2,1,1,0,1,1,4916
06/05/2013,6,5,2013,0.349462366,Sunderland,Stoke,1,1,D,L Mason,14,11,7,0.5,7,0.636363636,5,6,6,12,2,2,1,0,0,3,4917
07/05/2013,7,5,2013,0.352150538,Man City,West Brom,1,0,H,P Dowd,21,20,9,0.428571429,11,0.55,6,8,10,9,2,1,0,0,3,0,4918
07/05/2013,7,5,2013,0.352150538,Wigan,Swansea,2,3,A,K Friend,14,10,11,0.785714286,6,0.6,4,4,14,13,2,2,0,0,1,1,4919
08/05/2013,8,5,2013,0.35483871,Chelsea,Tottenham,2,2,D,M Dean,15,13,8,0.533333333,6,0.461538462,6,5,6,16,1,2,0,0,0,3,4920
11/05/2013,11,5,2013,0.362903226,Aston Villa,Chelsea,1,2,A,L Mason,12,11,7,0.583333333,8,0.727272727,6,7,13,8,2,3,1,1,1,1,4921
12/05/2013,12,5,2013,0.365591398,Everton,West Ham,2,0,H,P Dowd,23,7,13,0.565217391,2,0.285714286,7,1,8,11,1,2,0,0,3,0,4922
12/05/2013,12,5,2013,0.365591398,Fulham,Liverpool,1,3,A,M Halsey,10,20,8,0.8,14,0.7,7,8,2,10,0,1,0,0,1,1,4923
12/05/2013,12,5,2013,0.365591398,Man United,Swansea,2,1,H,J Moss,16,5,9,0.5625,2,0.4,7,5,5,6,0,0,0,0,3,0,4924
12/05/2013,12,5,2013,0.365591398,Norwich,West Brom,4,0,H,H Webb,11,8,8,0.727272727,5,0.625,8,2,10,7,2,1,0,0,3,0,4925
12/05/2013,12,5,2013,0.365591398,QPR,Newcastle,1,2,A,L Probert,8,10,3,0.375,7,0.7,2,2,8,8,1,3,0,1,1,1,4926
12/05/2013,12,5,2013,0.365591398,Stoke,Tottenham,1,2,A,K Friend,6,23,3,0.5,15,0.652173913,2,11,11,5,4,1,1,0,1,1,4927
12/05/2013,12,5,2013,0.365591398,Sunderland,Southampton,1,1,D,M Dean,5,15,5,1,10,0.666666667,3,10,9,10,0,2,0,0,0,3,4928
14/05/2013,14,5,2013,0.370967742,Arsenal,Wigan,4,1,H,M Dean,19,10,12,0.631578947,5,0.5,7,4,11,11,0,2,0,0,3,0,4929
14/05/2013,14,5,2013,0.370967742,Reading,Man City,0,2,A,M Atkinson,11,27,7,0.636363636,20,0.740740741,4,10,6,7,0,1,0,0,1,1,4930
19/05/2013,19,5,2013,0.384408602,Chelsea,Everton,2,1,H,A Taylor,20,16,10,0.5,9,0.5625,7,4,7,8,2,2,0,0,3,0,4931
19/05/2013,19,5,2013,0.384408602,Liverpool,QPR,1,0,H,M Atkinson,27,10,20,0.740740741,3,0.3,14,0,7,3,1,3,0,0,3,0,4932
19/05/2013,19,5,2013,0.384408602,Man City,Norwich,2,3,A,M Halsey,12,12,5,0.416666667,7,0.583333333,7,7,10,8,1,0,0,0,1,1,4933
19/05/2013,19,5,2013,0.384408602,Newcastle,Arsenal,0,1,A,H Webb,7,9,2,0.285714286,3,0.333333333,4,4,17,10,1,2,0,0,1,1,4934
19/05/2013,19,5,2013,0.384408602,Southampton,Stoke,1,1,D,L Probert,11,7,7,0.636363636,3,0.428571429,3,4,9,7,0,2,0,0,0,3,4935
19/05/2013,19,5,2013,0.384408602,Swansea,Fulham,0,3,A,L Mason,19,8,11,0.578947368,6,0.75,8,0,12,9,2,1,0,0,1,1,4936
19/05/2013,19,5,2013,0.384408602,Tottenham,Sunderland,1,0,H,A Marriner,23,6,19,0.826086957,4,0.666666667,14,1,6,12,1,3,0,1,3,0,4937
19/05/2013,19,5,2013,0.384408602,West Brom,Man United,5,5,D,M Oliver,15,12,8,0.533333333,8,0.666666667,3,5,10,6,0,1,0,0,0,3,4938
19/05/2013,19,5,2013,0.384408602,West Ham,Reading,4,2,H,M Dean,21,17,12,0.571428571,7,0.411764706,6,4,14,8,2,1,0,0,3,0,4939
19/05/2013,19,5,2013,0.384408602,Wigan,Aston Villa,2,2,D,N Swarbrick,12,5,6,0.5,2,0.4,4,2,8,12,2,1,0,0,0,3,4940
17/08/2013,17,8,2013,0.629032258,Arsenal,Aston Villa,1,3,A,A Taylor,16,9,4,0.25,4,0.444444444,4,3,15,18,4,5,1,0,1,1,4941
17/08/2013,17,8,2013,0.629032258,Liverpool,Stoke,1,0,H,M Atkinson,26,10,11,0.423076923,4,0.4,12,6,11,11,1,1,0,0,3,0,4942
17/08/2013,17,8,2013,0.629032258,Norwich,Everton,2,2,D,M Oliver,8,19,2,0.25,6,0.315789474,6,8,13,10,2,0,0,0,0,3,4943
17/08/2013,17,8,2013,0.629032258,Sunderland,Fulham,0,1,A,N Swarbrick,20,5,3,0.15,1,0.2,6,1,14,14,0,3,0,0,1,1,4944
17/08/2013,17,8,2013,0.629032258,Swansea,Man United,1,4,A,P Dowd,17,15,6,0.352941176,7,0.466666667,7,4,13,10,1,3,0,0,1,1,4945
17/08/2013,17,8,2013,0.629032258,West Brom,Southampton,0,1,A,K Friend,11,7,1,0.090909091,2,0.285714286,4,8,14,24,4,0,0,0,1,1,4946
17/08/2013,17,8,2013,0.629032258,West Ham,Cardiff,2,0,H,H Webb,18,12,4,0.222222222,1,0.083333333,4,3,10,7,0,1,0,0,3,0,4947
18/08/2013,18,8,2013,0.63172043,Chelsea,Hull,2,0,H,J Moss,22,7,5,0.227272727,2,0.285714286,5,1,7,16,0,1,0,0,3,0,4948
18/08/2013,18,8,2013,0.63172043,Crystal Palace,Tottenham,0,1,A,M Clattenburg,5,17,3,0.6,2,0.117647059,3,7,6,9,1,0,0,0,1,1,4949
19/08/2013,19,8,2013,0.634408602,Man City,Newcastle,4,0,H,A Marriner,20,5,11,0.55,1,0.2,8,1,9,7,2,3,0,1,3,0,4950
21/08/2013,21,8,2013,0.639784946,Chelsea,Aston Villa,2,1,H,K Friend,15,7,3,0.2,3,0.428571429,1,2,12,13,1,4,0,0,3,0,4951
24/08/2013,24,8,2013,0.647849462,Aston Villa,Liverpool,0,1,A,M Clattenburg,17,5,3,0.176470588,1,0.2,8,2,9,8,3,3,0,0,1,1,4952
24/08/2013,24,8,2013,0.647849462,Everton,West Brom,0,0,D,R East,22,7,8,0.363636364,2,0.285714286,11,1,14,15,1,1,0,0,0,3,4953
24/08/2013,24,8,2013,0.647849462,Fulham,Arsenal,1,3,A,H Webb,16,18,7,0.4375,7,0.388888889,1,8,10,8,2,2,0,0,1,1,4954
24/08/2013,24,8,2013,0.647849462,Hull,Norwich,1,0,H,M Jones,6,13,1,0.166666667,4,0.307692308,1,5,14,19,1,1,1,0,3,0,4955
24/08/2013,24,8,2013,0.647849462,Newcastle,West Ham,0,0,D,P Dowd,16,6,0,0,1,0.166666667,5,4,12,14,0,1,0,0,0,3,4956
24/08/2013,24,8,2013,0.647849462,Southampton,Sunderland,1,1,D,L Mason,17,8,6,0.352941176,3,0.375,5,2,12,13,2,2,0,0,0,3,4957
24/08/2013,24,8,2013,0.647849462,Stoke,Crystal Palace,2,1,H,A Marriner,14,14,5,0.357142857,5,0.357142857,7,0,13,6,3,0,0,0,3,0,4958
25/08/2013,25,8,2013,0.650537634,Cardiff,Man City,3,2,H,L Probert,9,16,6,0.666666667,5,0.3125,3,8,2,9,0,0,0,0,3,0,4959
25/08/2013,25,8,2013,0.650537634,Tottenham,Swansea,1,0,H,N Swarbrick,19,7,5,0.263157895,5,0.714285714,8,3,10,15,1,4,0,0,3,0,4960
26/08/2013,26,8,2013,0.653225806,Man United,Chelsea,0,0,D,M Atkinson,13,8,3,0.230769231,4,0.5,4,1,9,9,0,2,0,0,0,3,4961
31/08/2013,31,8,2013,0.666666667,Cardiff,Everton,0,0,D,A Taylor,4,13,1,0.25,3,0.230769231,4,5,11,9,1,1,0,0,0,3,4962
31/08/2013,31,8,2013,0.666666667,Crystal Palace,Sunderland,3,1,H,L Probert,17,10,6,0.352941176,2,0.2,6,6,6,6,1,0,0,1,3,0,4963
31/08/2013,31,8,2013,0.666666667,Man City,Hull,2,0,H,P Dowd,12,7,6,0.5,2,0.285714286,7,4,15,14,2,3,0,0,3,0,4964
31/08/2013,31,8,2013,0.666666667,Newcastle,Fulham,1,0,H,C Foy,24,3,9,0.375,2,0.666666667,13,2,13,9,2,2,0,0,3,0,4965
31/08/2013,31,8,2013,0.666666667,Norwich,Southampton,1,0,H,H Webb,15,11,4,0.266666667,2,0.181818182,5,5,11,15,0,0,0,0,3,0,4966
31/08/2013,31,8,2013,0.666666667,West Ham,Stoke,0,1,A,J Moss,9,15,0,0,5,0.333333333,3,4,10,12,2,1,0,0,1,1,4967
01/09/2013,1,9,2013,0.669354839,Arsenal,Tottenham,1,0,H,M Oliver,12,14,5,0.416666667,4,0.285714286,3,6,15,14,2,2,0,0,3,0,4968
01/09/2013,1,9,2013,0.669354839,Liverpool,Man United,1,0,H,A Marriner,10,10,5,0.5,4,0.4,2,7,15,15,2,4,0,0,3,0,4969
01/09/2013,1,9,2013,0.669354839,West Brom,Swansea,0,2,A,M Dean,10,12,1,0.1,4,0.333333333,2,3,10,14,4,3,0,0,1,1,4970
14/09/2013,14,9,2013,0.704301075,Aston Villa,Newcastle,1,2,A,M Dean,10,17,1,0.1,8,0.470588235,4,2,9,11,1,4,0,0,1,1,4971
14/09/2013,14,9,2013,0.704301075,Everton,Chelsea,1,0,H,H Webb,11,22,5,0.454545455,5,0.227272727,5,7,10,12,0,4,0,0,3,0,4972
14/09/2013,14,9,2013,0.704301075,Fulham,West Brom,1,1,D,L Probert,12,12,2,0.166666667,4,0.333333333,4,5,9,12,0,1,0,0,0,3,4973
14/09/2013,14,9,2013,0.704301075,Hull,Cardiff,1,1,D,R Madley,18,10,5,0.277777778,2,0.2,6,2,8,8,1,2,0,0,0,3,4974
14/09/2013,14,9,2013,0.704301075,Man United,Crystal Palace,2,0,H,J Moss,19,4,7,0.368421053,0,0,10,1,8,11,1,2,0,1,3,0,4975
14/09/2013,14,9,2013,0.704301075,Stoke,Man City,0,0,D,M Clattenburg,11,10,3,0.272727273,3,0.3,2,4,13,11,1,1,0,0,0,3,4976
14/09/2013,14,9,2013,0.704301075,Sunderland,Arsenal,1,3,A,M Atkinson,17,14,2,0.117647059,6,0.428571429,6,7,12,10,1,2,0,0,1,1,4977
14/09/2013,14,9,2013,0.704301075,Tottenham,Norwich,2,0,H,L Mason,23,4,7,0.304347826,1,0.25,8,1,2,12,1,3,0,0,3,0,4978
15/09/2013,15,9,2013,0.706989247,Southampton,West Ham,0,0,D,A Marriner,15,6,5,0.333333333,1,0.166666667,10,4,12,10,1,3,0,0,0,3,4979
16/09/2013,16,9,2013,0.709677419,Swansea,Liverpool,2,2,D,M Oliver,17,12,8,0.470588235,5,0.416666667,3,7,7,10,2,3,0,0,0,3,4980
21/09/2013,21,9,2013,0.72311828,Chelsea,Fulham,2,0,H,A Marriner,26,4,10,0.384615385,1,0.25,13,3,11,9,0,0,0,0,3,0,4981
21/09/2013,21,9,2013,0.72311828,Liverpool,Southampton,0,1,A,N Swarbrick,10,12,5,0.5,7,0.583333333,6,6,6,9,0,1,0,0,1,1,4982
21/09/2013,21,9,2013,0.72311828,Newcastle,Hull,2,3,A,M Atkinson,15,12,2,0.133333333,5,0.416666667,3,3,11,8,1,1,0,0,1,1,4983
21/09/2013,21,9,2013,0.72311828,Norwich,Aston Villa,0,1,A,C Foy,12,16,1,0.083333333,4,0.25,7,4,15,10,1,0,0,0,1,1,4984
21/09/2013,21,9,2013,0.72311828,West Brom,Sunderland,3,0,H,P Dowd,13,7,4,0.307692308,0,0,5,6,9,10,0,2,0,0,3,0,4985
21/09/2013,21,9,2013,0.72311828,West Ham,Everton,2,3,A,L Mason,9,10,1,0.111111111,4,0.4,5,5,16,12,2,1,1,0,1,1,4986
22/09/2013,22,9,2013,0.725806452,Arsenal,Stoke,3,1,H,M Dean,16,9,8,0.5,3,0.333333333,6,7,8,15,0,2,0,0,3,0,4987
22/09/2013,22,9,2013,0.725806452,Cardiff,Tottenham,0,1,A,M Clattenburg,6,29,0,0,12,0.413793103,2,12,5,7,1,4,0,0,1,1,4988
22/09/2013,22,9,2013,0.725806452,Crystal Palace,Swansea,0,2,A,K Friend,9,15,1,0.111111111,7,0.466666667,6,7,13,9,2,2,0,0,1,1,4989
22/09/2013,22,9,2013,0.725806452,Man City,Man United,4,1,H,H Webb,18,14,5,0.277777778,3,0.214285714,8,4,8,12,1,2,0,0,3,0,4990
28/09/2013,28,9,2013,0.741935484,Aston Villa,Man City,3,2,H,M Jones,8,20,4,0.5,7,0.35,2,13,13,9,1,1,0,0,3,0,4991
28/09/2013,28,9,2013,0.741935484,Fulham,Cardiff,1,2,A,C Pawson,9,22,5,0.555555556,4,0.181818182,11,10,14,13,1,1,0,0,1,1,4992
28/09/2013,28,9,2013,0.741935484,Hull,West Ham,1,0,H,K Friend,9,18,2,0.222222222,5,0.277777778,6,6,11,12,1,2,0,0,3,0,4993
28/09/2013,28,9,2013,0.741935484,Man United,West Brom,1,2,A,M Oliver,14,12,6,0.428571429,4,0.333333333,5,8,10,14,3,2,0,0,1,1,4994
28/09/2013,28,9,2013,0.741935484,Southampton,Crystal Palace,2,0,H,M Atkinson,12,8,3,0.25,0,0,8,2,11,12,1,2,0,0,3,0,4995
28/09/2013,28,9,2013,0.741935484,Swansea,Arsenal,1,2,A,M Clattenburg,10,10,3,0.3,4,0.4,4,3,5,11,3,2,0,0,1,1,4996
28/09/2013,28,9,2013,0.741935484,Tottenham,Chelsea,1,1,D,M Dean,12,11,4,0.333333333,5,0.454545455,4,5,14,14,5,1,0,1,0,3,4997
29/09/2013,29,9,2013,0.744623656,Stoke,Norwich,0,1,A,A Taylor,8,8,1,0.125,3,0.375,7,3,14,12,2,1,0,0,1,1,4998
29/09/2013,29,9,2013,0.744623656,Sunderland,Liverpool,1,3,A,H Webb,23,15,5,0.217391304,6,0.4,10,8,8,10,2,1,0,0,1,1,4999
30/09/2013,30,9,2013,0.747311828,Everton,Newcastle,3,2,H,P Dowd,18,15,7,0.388888889,6,0.4,1,1,5,15,3,1,0,0,3,0,5000
05/10/2013,5,10,2013,0.76344086,Cardiff,Newcastle,1,2,A,K Friend,8,20,2,0.25,10,0.5,3,3,11,8,1,0,0,0,1,1,5001
05/10/2013,5,10,2013,0.76344086,Fulham,Stoke,1,0,H,R East,9,16,2,0.222222222,3,0.1875,7,5,11,13,3,2,0,0,3,0,5002
05/10/2013,5,10,2013,0.76344086,Hull,Aston Villa,0,0,D,M Clattenburg,6,18,1,0.166666667,4,0.222222222,7,7,7,11,2,1,0,0,0,3,5003
05/10/2013,5,10,2013,0.76344086,Liverpool,Crystal Palace,3,1,H,A Taylor,13,11,7,0.538461538,2,0.181818182,11,3,11,6,2,1,0,0,3,0,5004
05/10/2013,5,10,2013,0.76344086,Man City,Everton,3,1,H,J Moss,12,6,6,0.5,4,0.666666667,8,1,15,10,5,4,0,0,3,0,5005
05/10/2013,5,10,2013,0.76344086,Sunderland,Man United,1,2,A,C Foy,6,13,2,0.333333333,6,0.461538462,4,4,15,13,2,4,0,0,1,1,5006
06/10/2013,6,10,2013,0.766129032,Norwich,Chelsea,1,3,A,N Swarbrick,14,22,3,0.214285714,8,0.363636364,4,6,12,9,1,1,0,0,1,1,5007
06/10/2013,6,10,2013,0.766129032,Southampton,Swansea,2,0,H,M Dean,12,17,4,0.333333333,7,0.411764706,7,4,13,8,3,1,0,0,3,0,5008
06/10/2013,6,10,2013,0.766129032,Tottenham,West Ham,0,3,A,L Probert,14,16,4,0.285714286,5,0.3125,6,7,5,9,0,0,0,0,1,1,5009
06/10/2013,6,10,2013,0.766129032,West Brom,Arsenal,1,1,D,L Mason,12,14,4,0.333333333,5,0.357142857,6,2,6,11,1,2,0,0,0,3,5010
19/10/2013,19,10,2013,0.801075269,Arsenal,Norwich,4,1,H,L Probert,20,12,11,0.55,6,0.5,10,1,8,7,0,0,0,0,3,0,5011
19/10/2013,19,10,2013,0.801075269,Chelsea,Cardiff,4,1,H,A Taylor,20,13,7,0.35,3,0.230769231,6,9,12,5,1,2,0,0,3,0,5012
19/10/2013,19,10,2013,0.801075269,Everton,Hull,2,1,H,N Swarbrick,14,9,6,0.428571429,1,0.111111111,5,7,7,17,3,1,0,0,3,0,5013
19/10/2013,19,10,2013,0.801075269,Man United,Southampton,1,1,D,M Jones,12,18,5,0.416666667,7,0.388888889,4,4,10,19,2,3,0,0,0,3,5014
19/10/2013,19,10,2013,0.801075269,Newcastle,Liverpool,2,2,D,A Marriner,14,23,4,0.285714286,7,0.304347826,3,13,8,10,2,3,1,0,0,3,5015
19/10/2013,19,10,2013,0.801075269,Stoke,West Brom,0,0,D,H Webb,9,12,3,0.333333333,5,0.416666667,6,6,12,10,1,0,0,0,0,3,5016
19/10/2013,19,10,2013,0.801075269,Swansea,Sunderland,4,0,H,C Pawson,14,6,6,0.428571429,1,0.166666667,7,2,12,13,1,2,0,0,3,0,5017
19/10/2013,19,10,2013,0.801075269,West Ham,Man City,1,3,A,M Oliver,11,16,2,0.181818182,9,0.5625,5,5,7,12,1,2,0,0,1,1,5018
20/10/2013,20,10,2013,0.803763441,Aston Villa,Tottenham,0,2,A,P Dowd,15,13,2,0.133333333,6,0.461538462,4,7,13,12,3,4,0,0,1,1,5019
21/10/2013,21,10,2013,0.806451613,Crystal Palace,Fulham,1,4,A,L Mason,14,9,4,0.285714286,6,0.666666667,5,7,10,13,0,1,0,0,1,1,5020
26/10/2013,26,10,2013,0.819892473,Aston Villa,Everton,0,2,A,A Taylor,14,15,3,0.214285714,4,0.266666667,8,6,14,8,0,2,0,0,1,1,5021
26/10/2013,26,10,2013,0.819892473,Crystal Palace,Arsenal,0,2,A,C Foy,13,10,4,0.307692308,4,0.4,4,3,12,8,0,0,0,1,1,1,5022
26/10/2013,26,10,2013,0.819892473,Liverpool,West Brom,4,1,H,J Moss,18,15,7,0.388888889,3,0.2,3,9,14,11,0,2,0,0,3,0,5023
26/10/2013,26,10,2013,0.819892473,Man United,Stoke,3,2,H,L Mason,19,10,5,0.263157895,5,0.5,12,2,8,18,2,6,0,0,3,0,5024
26/10/2013,26,10,2013,0.819892473,Norwich,Cardiff,0,0,D,M Jones,31,6,10,0.322580645,4,0.666666667,13,2,8,10,1,1,0,0,0,3,5025
26/10/2013,26,10,2013,0.819892473,Southampton,Fulham,2,0,H,A Marriner,20,1,6,0.3,0,0,10,3,12,8,0,2,0,0,3,0,5026
27/10/2013,27,10,2013,0.822580645,Chelsea,Man City,2,1,H,H Webb,12,15,4,0.333333333,6,0.4,3,6,11,15,2,3,0,0,3,0,5027
27/10/2013,27,10,2013,0.822580645,Sunderland,Newcastle,2,1,H,L Probert,8,16,4,0.5,4,0.25,5,3,13,14,1,1,0,0,3,0,5028
27/10/2013,27,10,2013,0.822580645,Swansea,West Ham,0,0,D,P Dowd,10,15,5,0.5,4,0.266666667,9,6,12,14,1,3,0,0,0,3,5029
27/10/2013,27,10,2013,0.822580645,Tottenham,Hull,1,0,H,M Oliver,15,10,6,0.4,4,0.4,6,4,13,10,3,3,0,0,3,0,5030
02/11/2013,2,11,2013,0.838709677,Arsenal,Liverpool,2,0,H,M Atkinson,12,12,7,0.583333333,4,0.333333333,3,5,11,7,2,1,0,0,3,0,5031
02/11/2013,2,11,2013,0.838709677,Fulham,Man United,1,3,A,L Probert,15,10,6,0.4,4,0.4,4,4,6,12,2,1,0,0,1,1,5032
02/11/2013,2,11,2013,0.838709677,Hull,Sunderland,1,0,H,A Marriner,25,9,2,0.08,1,0.111111111,4,2,17,11,2,0,0,2,3,0,5033
02/11/2013,2,11,2013,0.838709677,Man City,Norwich,7,0,H,P Dowd,27,7,9,0.333333333,1,0.142857143,10,3,6,9,1,1,0,0,3,0,5034
02/11/2013,2,11,2013,0.838709677,Newcastle,Chelsea,2,0,H,L Mason,15,13,8,0.533333333,2,0.153846154,3,8,13,11,2,2,0,0,3,0,5035
02/11/2013,2,11,2013,0.838709677,Stoke,Southampton,1,1,D,C Foy,9,10,3,0.333333333,2,0.2,5,5,13,13,3,1,0,0,0,3,5036
02/11/2013,2,11,2013,0.838709677,West Brom,Crystal Palace,2,0,H,N Swarbrick,9,12,4,0.444444444,4,0.333333333,10,3,11,9,0,1,0,0,3,0,5037
02/11/2013,2,11,2013,0.838709677,West Ham,Aston Villa,0,0,D,H Webb,17,8,4,0.235294118,2,0.25,5,1,8,15,0,2,0,0,0,3,5038
03/11/2013,3,11,2013,0.841397849,Cardiff,Swansea,1,0,H,M Dean,9,10,3,0.333333333,3,0.3,6,3,11,7,1,1,0,1,3,0,5039
03/11/2013,3,11,2013,0.841397849,Everton,Tottenham,0,0,D,K Friend,8,16,1,0.125,6,0.375,7,4,11,9,4,1,0,0,0,3,5040
09/11/2013,9,11,2013,0.857526882,Aston Villa,Cardiff,2,0,H,M Atkinson,17,8,6,0.352941176,2,0.25,5,3,10,3,1,1,0,0,3,0,5041
09/11/2013,9,11,2013,0.857526882,Chelsea,West Brom,2,2,D,L Probert,17,11,7,0.411764706,3,0.272727273,9,4,11,15,3,7,0,0,0,3,5042
09/11/2013,9,11,2013,0.857526882,Crystal Palace,Everton,0,0,D,C Pawson,9,15,2,0.222222222,2,0.133333333,4,7,16,8,1,0,0,0,0,3,5043
09/11/2013,9,11,2013,0.857526882,Liverpool,Fulham,4,0,H,M Jones,32,4,10,0.3125,1,0.25,9,3,13,9,0,1,0,0,3,0,5044
09/11/2013,9,11,2013,0.857526882,Norwich,West Ham,3,1,H,J Moss,15,12,6,0.4,4,0.333333333,4,2,12,11,1,1,0,0,3,0,5045
09/11/2013,9,11,2013,0.857526882,Southampton,Hull,4,1,H,H Webb,15,10,7,0.466666667,2,0.2,6,5,10,15,1,2,0,0,3,0,5046
10/11/2013,10,11,2013,0.860215054,Man United,Arsenal,1,0,H,M Oliver,5,10,2,0.4,2,0.2,5,6,12,11,2,3,0,0,3,0,5047
10/11/2013,10,11,2013,0.860215054,Sunderland,Man City,1,0,H,M Dean,5,24,2,0.4,4,0.166666667,0,14,6,13,0,1,0,0,3,0,5048
10/11/2013,10,11,2013,0.860215054,Swansea,Stoke,3,3,D,R Madley,17,6,6,0.352941176,3,0.5,14,3,12,15,5,3,0,0,0,3,5049
10/11/2013,10,11,2013,0.860215054,Tottenham,Newcastle,0,1,A,C Foy,31,8,14,0.451612903,4,0.5,11,4,5,15,1,2,0,0,1,1,5050
23/11/2013,23,11,2013,0.89516129,Arsenal,Southampton,2,0,H,M Clattenburg,9,10,4,0.444444444,4,0.4,5,6,10,14,0,3,0,0,3,0,5051
23/11/2013,23,11,2013,0.89516129,Everton,Liverpool,3,3,D,P Dowd,18,11,12,0.666666667,5,0.454545455,6,7,16,15,4,3,0,0,0,3,5052
23/11/2013,23,11,2013,0.89516129,Fulham,Swansea,1,2,A,A Marriner,9,21,3,0.333333333,5,0.238095238,8,8,11,9,3,1,0,0,1,1,5053
23/11/2013,23,11,2013,0.89516129,Hull,Crystal Palace,0,1,A,A Taylor,15,9,2,0.133333333,2,0.222222222,11,4,8,11,2,1,0,1,1,1,5054
23/11/2013,23,11,2013,0.89516129,Newcastle,Norwich,2,1,H,M Dean,21,10,5,0.238095238,2,0.2,6,5,8,7,0,1,0,0,3,0,5055
23/11/2013,23,11,2013,0.89516129,Stoke,Sunderland,2,0,H,K Friend,17,11,5,0.294117647,3,0.272727273,3,7,11,5,2,1,0,1,3,0,5056
